model,recall,precision,threshold,baseline_death_rate
mlp,1.0,0.1575969827586207,0.006120990961790085,0.14625
mlp,1.0,0.1576394502829426,0.006122363265603781,0.14625
mlp,1.0,0.15768194070080863,0.006127051077783108,0.14625
mlp,1.0,0.15772445403073604,0.0061278934590518475,0.14625
mlp,1.0,0.15776699029126215,0.006147043779492378,0.14625
mlp,1.0,0.15780954950094417,0.00617259182035923,0.14625
mlp,1.0,0.15785213167835943,0.006172901950776577,0.14625
mlp,1.0,0.15789473684210525,0.00617821654304862,0.14625
mlp,1.0,0.15793736501079914,0.006183887831866741,0.14625
mlp,1.0,0.15798001620307858,0.0062104761600494385,0.14625
mlp,1.0,0.1580226904376013,0.006222342606633902,0.14625
mlp,1.0,0.15806538773304513,0.006230892613530159,0.14625
mlp,1.0,0.1581081081081081,0.006231796462088823,0.14625
mlp,1.0,0.15815085158150852,0.006255145184695721,0.14625
mlp,1.0,0.15819361817198485,0.006257098633795977,0.14625
mlp,1.0,0.1582364078982959,0.006270906887948513,0.14625
mlp,1.0,0.15827922077922077,0.006292928010225296,0.14625
mlp,1.0,0.15832205683355885,0.006297411397099495,0.14625
mlp,1.0,0.15836491608012995,0.006316411308944225,0.14625
mlp,1.0,0.15840779853777417,0.006325696129351854,0.14625
mlp,1.0,0.15845070422535212,0.006332293152809143,0.14625
mlp,1.0,0.15849363316174478,0.006333628669381142,0.14625
mlp,1.0,0.15853658536585366,0.0063353246077895164,0.14625
mlp,1.0,0.15857956085660072,0.006337915547192097,0.14625
mlp,1.0,0.15862255965292843,0.006360047031193972,0.14625
mlp,1.0,0.15866558177379983,0.006365256384015083,0.14625
mlp,1.0,0.1587086272381986,0.006374473683536053,0.14625
mlp,1.0,0.1587516960651289,0.006375857163220644,0.14625
mlp,1.0,0.15879478827361562,0.006385137792676687,0.14625
mlp,1.0,0.15883790388270433,0.006393547169864178,0.14625
mlp,1.0,0.15888104291146116,0.006405654363334179,0.14625
mlp,1.0,0.15892420537897312,0.006405815482139587,0.14625
mlp,1.0,0.15896739130434784,0.006417972035706043,0.14625
mlp,1.0,0.15901060070671377,0.006428751163184643,0.14625
mlp,1.0,0.15905383360522024,0.006428842432796955,0.14625
mlp,1.0,0.15909709001903727,0.006436696741729975,0.14625
mlp,1.0,0.1591403699673558,0.006454185117036104,0.14625
mlp,1.0,0.15918367346938775,0.006464999634772539,0.14625
mlp,1.0,0.1592270005443658,0.00647021783515811,0.14625
mlp,1.0,0.1592703512115437,0.006477636750787497,0.14625
mlp,1.0,0.15931372549019607,0.0064864931628108025,0.14625
mlp,1.0,0.15935712339961863,0.006487421225756407,0.14625
mlp,1.0,0.15940054495912806,0.006487529259175062,0.14625
mlp,1.0,0.15944399018806213,0.006490938365459442,0.14625
mlp,1.0,0.15948745910577972,0.006493946071714163,0.14625
mlp,1.0,0.15953095173166076,0.006518116220831871,0.14625
mlp,1.0,0.1595744680851064,0.006520417053252459,0.14625
mlp,1.0,0.15961800818553887,0.006534502375870943,0.14625
mlp,1.0,0.15966157205240175,0.00655076140537858,0.14625
