model,fpr,tpr,threshold
logistic_regression,0.0661786237188872,0.4752136752136752,0.7765542333518339
logistic_regression,0.0661786237188872,0.4769230769230769,0.7763107440393455
logistic_regression,0.0667642752562225,0.4769230769230769,0.7759033767361218
logistic_regression,0.0667642752562225,0.4803418803418803,0.7758304076253687
logistic_regression,0.0676427525622254,0.4803418803418803,0.7753523637610916
logistic_regression,0.0676427525622254,0.482051282051282,0.7744710864925723
logistic_regression,0.0696925329428989,0.482051282051282,0.7709802237418101
logistic_regression,0.0696925329428989,0.4837606837606837,0.7708480058159517
logistic_regression,0.0699853587115666,0.4837606837606837,0.769413773701432
logistic_regression,0.0699853587115666,0.4871794871794871,0.7691138494930119
logistic_regression,0.0711566617862371,0.4871794871794871,0.766078182986649
logistic_regression,0.0711566617862371,0.4888888888888889,0.7659297863320642
logistic_regression,0.0746705710102489,0.4888888888888889,0.7622569241646787
logistic_regression,0.0746705710102489,0.4905982905982906,0.7619419429613666
logistic_regression,0.0749633967789165,0.4905982905982906,0.7613965243544915
logistic_regression,0.0749633967789165,0.494017094017094,0.7607144578844296
logistic_regression,0.0752562225475841,0.494017094017094,0.7602929245661113
logistic_regression,0.0752562225475841,0.4957264957264957,0.7597187090987503
logistic_regression,0.0764275256222547,0.4957264957264957,0.7585267759826229
logistic_regression,0.0764275256222547,0.5025641025641026,0.7570971872467058
logistic_regression,0.0778916544655929,0.5025641025641026,0.7560158821879449
logistic_regression,0.0778916544655929,0.5042735042735043,0.7552364012601129
logistic_regression,0.0781844802342606,0.5042735042735043,0.7545897982335992
logistic_regression,0.0781844802342606,0.5076923076923077,0.7544318429245427
logistic_regression,0.0805270863836017,0.5076923076923077,0.7496217283388447
logistic_regression,0.0805270863836017,0.5128205128205128,0.7488894834001703
logistic_regression,0.0808199121522694,0.5128205128205128,0.7487131561781903
logistic_regression,0.0808199121522694,0.5145299145299145,0.7481723707057607
logistic_regression,0.0814055636896046,0.5145299145299145,0.7475247893255814
logistic_regression,0.0814055636896046,0.517948717948718,0.7465856104764059
logistic_regression,0.0822840409956076,0.517948717948718,0.7462953072476066
logistic_regression,0.0822840409956076,0.5196581196581197,0.7462440794430388
logistic_regression,0.0825768667642752,0.5196581196581197,0.746061392721682
logistic_regression,0.0825768667642752,0.5213675213675214,0.7459290442477537
logistic_regression,0.0837481698389458,0.5213675213675214,0.7443462168268599
logistic_regression,0.0837481698389458,0.5230769230769231,0.7436253678752228
logistic_regression,0.0840409956076134,0.5230769230769231,0.7432090677787077
logistic_regression,0.0840409956076134,0.5247863247863248,0.7428294103513703
logistic_regression,0.0849194729136164,0.5247863247863248,0.7419704261961932
logistic_regression,0.0849194729136164,0.5264957264957265,0.7418516069124563
logistic_regression,0.0855051244509516,0.5264957264957265,0.7410006738353807
logistic_regression,0.0855051244509516,0.5299145299145299,0.7404800834979876
logistic_regression,0.0860907759882869,0.5299145299145299,0.740199284758225
logistic_regression,0.0860907759882869,0.5316239316239316,0.7400728080213548
logistic_regression,0.0863836017569546,0.5316239316239316,0.7400206660989214
logistic_regression,0.0863836017569546,0.535042735042735,0.7392116243568267
logistic_regression,0.0866764275256222,0.535042735042735,0.7388095479200029
logistic_regression,0.0866764275256222,0.5367521367521367,0.7387960208880456
logistic_regression,0.0881405563689604,0.5367521367521367,0.7361909662455256
logistic_regression,0.0881405563689604,0.5401709401709401,0.7360673232541235
logistic_regression,0.0904831625183016,0.5401709401709401,0.7322369874570627
logistic_regression,0.0904831625183016,0.5418803418803418,0.7317542367574796
logistic_regression,0.0916544655929721,0.5418803418803418,0.7299361480992956
logistic_regression,0.0916544655929721,0.5435897435897435,0.7296414848816257
logistic_regression,0.0925329428989751,0.5435897435897435,0.7277391513872957
logistic_regression,0.0925329428989751,0.5470085470085471,0.7273352242876291
logistic_regression,0.0931185944363103,0.5470085470085471,0.7262822841951558
logistic_regression,0.0931185944363103,0.5487179487179488,0.7262297021652043
logistic_regression,0.0942898975109809,0.5487179487179488,0.7258386740369974
logistic_regression,0.0942898975109809,0.5504273504273505,0.7258313299235531
logistic_regression,0.0948755490483162,0.5504273504273505,0.7248275756325026
logistic_regression,0.0948755490483162,0.5521367521367522,0.7245930535422591
logistic_regression,0.0951683748169839,0.5521367521367522,0.7242148637449155
logistic_regression,0.0951683748169839,0.5555555555555556,0.7239561956316055
logistic_regression,0.0960468521229868,0.5555555555555556,0.7234211838006875
logistic_regression,0.0960468521229868,0.5572649572649573,0.7228941780606324
logistic_regression,0.0966325036603221,0.5572649572649573,0.7222427988073239
logistic_regression,0.0966325036603221,0.5606837606837607,0.7213258071420835
logistic_regression,0.0972181551976573,0.5606837606837607,0.7210464714898357
logistic_regression,0.0972181551976573,0.5641025641025641,0.7199305670836003
logistic_regression,0.0978038067349926,0.5641025641025641,0.7189236913416164
logistic_regression,0.0978038067349926,0.5658119658119658,0.7160505593412806
logistic_regression,0.101610541727672,0.5658119658119658,0.7100602679095235
logistic_regression,0.101610541727672,0.5675213675213675,0.7092611406145802
logistic_regression,0.1033674963396778,0.5675213675213675,0.7075563553100854
logistic_regression,0.1033674963396778,0.5692307692307692,0.7070729760094496
logistic_regression,0.1045387994143484,0.5692307692307692,0.7065251654169774
logistic_regression,0.1045387994143484,0.5709401709401709,0.7061120241390002
logistic_regression,0.1048316251830161,0.5709401709401709,0.7059719094656867
logistic_regression,0.1048316251830161,0.5726495726495726,0.7057652673496305
logistic_regression,0.1054172767203514,0.5726495726495726,0.7052968142617533
logistic_regression,0.1054172767203514,0.5743589743589743,0.7051171673021652
logistic_regression,0.1068814055636896,0.5743589743589743,0.7020586653702923
logistic_regression,0.1068814055636896,0.5777777777777777,0.7003812468603875
logistic_regression,0.1074670571010248,0.5777777777777777,0.6993848215642253
logistic_regression,0.1074670571010248,0.5794871794871795,0.6993671558805429
logistic_regression,0.1077598828696925,0.5794871794871795,0.6990072506172423
logistic_regression,0.1077598828696925,0.5811965811965812,0.6985561237013589
logistic_regression,0.1083455344070278,0.5811965811965812,0.6975591739425183
logistic_regression,0.1083455344070278,0.582905982905983,0.6975579696291481
logistic_regression,0.1086383601756954,0.582905982905983,0.6974109674615244
logistic_regression,0.1086383601756954,0.5846153846153846,0.6971237879179648
logistic_regression,0.1109809663250366,0.5846153846153846,0.6937980277986835
logistic_regression,0.1109809663250366,0.5863247863247864,0.6931131358740101
logistic_regression,0.1112737920937042,0.5863247863247864,0.6926238636674192
